"id","code","name","name@esp","group_id:id","opening_balance","reconcile","account_type","tag_ids:id"
"co_com_puc_253095",253095,"Other Extralegal Benefits","Otras Prestaciones Extralegales","group_2_3_ben_emp",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_253099",253099,"Impairment of Extralegal Benefits","Deterioro Prestaciones Extralegales","group_2_3_ben_emp",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_253200",253200,"Pensions to Pay","Pensiones Por Pagar",,,0,"off_balance",
"co_com_puc_253205",253205,"Pensions to Pay","Pensiones Por Pagar","group_2_3_ben_emp",-20839529.24,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_253295",253295,"Other Pensions to Pay","Otras Pensiones Por Pagar","group_2_3_ben_emp",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_253299",253299,"Impairment of Pensions Payable","Deterioro Pensiones Por Pagar","group_2_3_ben_emp",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_253500",253500,"Retirement Pension Share Fees","Cuotas Partes Pensiones De Jubilación",,,0,"off_balance",
"co_com_puc_253505",253505,"Retirement Pension Share Fees","Cuotas Partes Pensiones De Jubilación","group_2_3_ben_emp",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_253595",253595,"Other Retirement Pension Fees","Otras Cuotas Partes Pensiones De Jubilación","group_2_3_ben_emp",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_253599",253599,"Impairment of Retirement Pension Shares","Deterioro Cuotas Partes Pensiones De Jubilación","group_2_3_ben_emp",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_254000",254000,"Labor indemnities","Indemnizaciones Laborales",,,0,"off_balance",
"co_com_puc_254005",254005,"Labor indemnities","Indemnizaciones Laborales","group_2_3_ben_emp",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_254095",254095,"Other Workers' Compensation","Otras Indemnizaciones Laborales","group_2_3_ben_emp",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_254099",254099,"Impairment of Workers' Compensation","Deterioro Indemnizaciones Laborales","group_2_3_ben_emp",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_260000",260000,"Estimated liabilities and provisions","Pasivos Estimados Y Provisiones",,,0,"off_balance",
"co_com_puc_260500",260500,"For Costs and Expenses","Para Costos Y Gastos",,,0,"off_balance",
"co_com_puc_260505",260505,"Interests","Intereses","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2203_N"
"co_com_puc_260510",260510,"commissions","Comisiones","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2203_N"
"co_com_puc_260515",260515,"Fee","Honorarios","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_260520",260520,"Technical services","Servicios Tácnicos","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_260525",260525,"Transport,  freight and hauling","Transportes Fletes Y Acarreos","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_260530",260530,"Travel expenses","Gastos De Viaje","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_260535",260535,"Public Services","Servicios P??blicos","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_260540",260540,"Royalties","Regaláas","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_260545",260545,"Guarantee","Garantáas","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_260550",260550,"Materials and Spare Parts","Materiales Y Repuestos","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_260595",260595,"Other Estimates and Provisions for Costs and Expenses","Otros Estimados Y Provisiones Para Costos Y Gastos","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_260599",260599,"Estimated Impairment","Deterioro Estimados Y Provisiones Para Costos Y Gastos","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_261000",261000,"For Labor Obligations","Para Obligaciones Laborales",,,0,"off_balance",
"co_com_puc_261005",261005,"Layoffs","Cesantáas","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_261010",261010,"Interest on Severance Payments","Intereses Sobre Cesantáas","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_261015",261015,"Vacation","Vacaciones","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_261020",261020,"Premium services","Prima De Servicios","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_261025",261025,"Extralegal Benefits","Prestaciones Extralegales","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_261030",261030,"Vi?�tics","Vióticos","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_261095",261095,"Others for Work Obligations","Otros Para Obligaciones Laborales","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_261099",261099,"Impairment for Labor Obligations","Deterioro Para Obligaciones Laborales","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_261500",261500,"For Tax Obligations","Para Obligaciones Fiscales",,,0,"off_balance",
"co_com_puc_261505",261505,"Income and complementary","De Renta Y Complementarios","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2204_N"
"co_com_puc_261510",261510,"Industry and Commerce","De Industria Y Comercio","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2204_N"
"co_com_puc_261515",261515,"Port Use Fee","Tasa Por Utilización De Puertos","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2204_N"
"co_com_puc_261520",261520,"Vehicular","De Veháculos","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2204_N"
"co_com_puc_261525",261525,"Hydrocarbons and Mines","De Hidrocarburos Y Minas","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2204_N"
"co_com_puc_261595",261595,"Others for Tax Obligations","Otros Para Obligaciones Fiscales","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2204_N"
"co_com_puc_261599",261599,"Impairment for Tax Obligations","Deterioro Para Obligaciones Fiscales","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2204_N"
"co_com_puc_262000",262000,"Retirement pensions","Pensiones De Jubilación",,,0,"off_balance",
"co_com_puc_262005",262005,"Actuarial Calculation of Retirement Pensions","Cálculo Actuarial Pensiones De Jubilación","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_262010",262010,"Retirement Pensions to be Amortized (Db)","Pensiones De Jubilación Por Amortizar (Db)","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_262095",262095,"Others for Retirement Pensions","Otros Para Pensiones De Jubilación","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_262099",262099,"Impairment for Retirement Pensions","Deterioro Para Pensiones De Jubilación","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2205_N"
"co_com_puc_262500",262500,"For Urban Planning Works","Para Obras De Urbanismo",,,0,"off_balance",
"co_com_puc_262505",262505,"Aqueduct and Sewer","Acueducto Y Alcantarillado","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_262510",262510,"Electric power","Energáa Eléctrica","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_262515",262515,"phones","Teláfonos","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_262595",262595,"Others for Urban Planning Works","Otros Para Obras De Urbanismo","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_262599",262599,"Deterioration for Urban Planning Works","Deterioro Para Obras De Urbanismo","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263000",263000,"For Maintenance and Repairs","Para Mantenimiento Y Reparaciones",,,0,"off_balance",
"co_com_puc_263005",263005,"Land","Terrenos","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263010",263010,"Constructions and buildings","Construcciones Y Edificaciones","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263015",263015,"Machinery and equipment","Maquinaria Y Equipo","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263020",263020,"Office team","Equipo De Oficina","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263025",263025,"Computer and Communication Equipment","Equipo De Computación Y Comunicación","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263030",263030,"Medical-Scientific Team","Equipo Mádico-Cientáfico","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263035",263035,"Hotel and Restaurant Team","Equipo De Hoteles Y Restaurantes","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263040",263040,"Fleet and transport equipment","Flota Y Equipo De Transporte","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263045",263045,"Fleet and River and/or Maritime Equipment","Flota Y Equipo Fluvial Y/O Marátimo","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263050",263050,"Fleet and Air Equipment","Flota Y Equipo Aáreo","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263055",263055,"Fleet and Railway Equipment","Flota Y Equipo Fárreo","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263060",263060,"Aqueducts","Acueductos Plantas Y Redes","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263065",263065,"Surveillance Weaponry","Armamento De Vigilancia","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263070",263070,"Containers and Packaging","Envases Y Empaques","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263075",263075,"Agricultural and Forest Plantations","Plantaciones agrícolas Y Forestales","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263080",263080,"Communication Routes","Váas De Comunicación","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263085",263085,"Artesian Wells","Pozos Artesianos","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263095",263095,"Others For Maintenance And Repairs","Otros Para Mantenimiento Y Reparaciones","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263099",263099,"Deterioration for Maintenance and Repairs","Deterioro Para Mantenimiento Y Reparaciones","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263500",263500,"For Contingencies","Para Contingencias",,,0,"off_balance",
"co_com_puc_263505",263505,"Fines and Sanctions Administrative Authorities","Multas Y Sanciones Autoridades Administrativas","group_2_2_obl_fin",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263510",263510,"Interest on Fines and Sanctions","Intereses Por Multas Y Sanciones","group_2_2_obl_fin",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263515",263515,"Claims","Reclamos","group_2_2_obl_fin",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263520",263520,"Labor","Laborales","group_2_2_obl_fin",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263525",263525,"Civilians","Civiles","group_2_2_obl_fin",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263530",263530,"Penalties","Penales","group_2_2_obl_fin",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263535",263535,"Administrative","Administrativos","group_2_2_obl_fin",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263540",263540,"Commercial","Comerciales","group_2_2_obl_fin",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263595",263595,"Others for Contingencies","Otros Para Contingencias","group_2_2_obl_fin",-7198752.65,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_263599",263599,"Impairment for Contingencies","Deterioro Para Contingencias","group_2_2_obl_fin",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_264000",264000,"For Guarantee Obligations","Para Obligaciones De Garantáas",,,0,"off_balance",
"co_com_puc_264005",264005,"For Guarantee Obligations","Para Obligaciones De Garantáas","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_264095",264095,"Others For Guarantee Obligations","Otros Para Obligaciones De Garantáas","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_264099",264099,"Impairment for Guarantee Obligations","Deterioro Para Obligaciones De Garantáas","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_269500",269500,"Miscellaneous Supplies","Provisiones Diversas",,,0,"off_balance",
"co_com_puc_269505",269505,"For Charity","Para Beneficencia","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_269510",269510,"For Communications","Para Comunicaciones","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_269515",269515,"For Loss in Transportation","Para Párdida En Transporte","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_269520",269520,"For Operation","Para Operación","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_269525",269525,"For Protection of Exhaustible Assets","Para Protección De Bienes Agotables","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_269530",269530,"For Unit Redemption Adjustments","Para Ajustes En Redención De Unidades","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_269535",269535,"Self insurance","Autoseguro","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_269540",269540,"Reforestation and Electrification Plans and Programs","Planes Y Programas De Reforestación Y Electrificación","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_269595",269595,"Other Miscellaneous Provisions","Otras Provisiones Diversas","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_269999",269999,"Impairment of Miscellaneous Provisions","Deterioro Provisiones Diversas","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_270000",270000,"Deferred","Diferidos",,,0,"off_balance",
"co_com_puc_270500",270500,"Income received in advance","Ingresos Recibidos Por Anticipado",,,0,"off_balance",
"co_com_puc_270505",270505,"Interests","Intereses","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2203_N"
"co_com_puc_270510",270510,"commissions","Comisiones","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2203_N"
"co_com_puc_270515",270515,"Leases","Arrendamientos","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_270520",270520,"Fee","Honorarios","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_270525",270525,"Technical services","Servicios Tácnicos","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_270530",270530,"Of Subscribers","De Suscriptores","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_270535",270535,"Transport","Transportes Fletes Y Acarreos","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_270540",270540,"Merchandise In Transit Already Sold","Mercancáa En Tránsito Ya Vendida","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_270545",270545,"Enrollments and Pensions","Matráculas Y Pensiones","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_270550",270550,"Administration Fees","Cuotas De Administración","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_270595",270595,"Other Income Received in Advance","Otros Ingresos Recibidos Por Anticipado","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_270599",270599,"Impairment of Income Received in Advance","Deterioro Ingresos Recibidos Por Anticipado","group_2_6_nof_cor",,0,"liability_current","l10n_co_account.aat_1009_2206_N"
"co_com_puc_271000",271000,"Deferred Payments","Abonos Diferidos",,,0,"off_balance",
