id,name,account_id,display_name, - ,reconcile,user_type_id:id,chart_template_id:id,tag_ids:id
l10n_co_budgetary_position.niif_fin_2490,2490 - Otras Obligaciones Financieras,2490,Otras Obligaciones Financieras,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,249005,Particulares,group_fin_2_2_obl_fin,0,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2203_N
,,249010,Gubernamentales,group_fin_2_2_obl_fin,0,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2203_N
,,249095,Otras Obligaciones Financieras,group_fin_2_2_obl_fin,0,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2203_N
l10n_co_budgetary_position.niif_fin_25,25 - Cuentas Por Pagar,25,Cuentas Por Pagar,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_2501,2501 - Comisiones Y Honorarios,2501,Comisiones Y Honorarios,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,250105,Honorarios,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2203_N
,,250110,Comisiones,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2203_N
,,250115,Comisiones Fiduciarias,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2203_N
,,250195,Otras Comisiones Y Honorarios,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2203_N
l10n_co_budgetary_position.niif_fin_2502,2502 - Costos Y Gastos Por Pagar,2502,Costos Y Gastos Por Pagar,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,250205,Servicios,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250210,Gastos Legales ,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250215,Mantenimiento Y Reparaciones,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250220,Gastos De Viaje,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250225,Gastos Financieros,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250230,Por Operaciones De Captación Y Servicios Financieros,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250295,Otros Costos Y Gastos Por Pagar,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
l10n_co_budgetary_position.niif_fin_2503,2503 - Impuestos,2503,Impuestos,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,250305,Renta Y Complementarios,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2204_N
,,250310,Industria Y Comercio,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2204_N
,,250315,Predial,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2204_N
,,250320,Timbres,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2204_N
,,250325,Vehículos,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2204_N
,,250330,Cree,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2204_N
,,250335,A Las Ventas Retenido,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2204_N
,,250340,Sobre Las Ventas Por Pagar ,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2204_N
,,250345,Sobretasas Y Otros,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2204_N
,,250395,Otros Impuestos,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2204_N
l10n_co_budgetary_position.niif_fin_2504,2504 - Dividendos Y Excedentes,2504,Dividendos Y Excedentes,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,250405,Dividendos,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250410,Participaciones,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250415,Rendimientos Por Pagar,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250495,Otros Dividendos,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
l10n_co_budgetary_position.niif_fin_2505,2505 - Arrendamientos,2505,Arrendamientos,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,250505,Arrendamientos,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250595,Otros Arrendamientos,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
l10n_co_budgetary_position.niif_fin_2506,2506 - Contribución Sobre Transacciones,2506,Contribución Sobre Transacciones,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,250605,Sobre Cuentas Corrientes,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250610,Sobre Cuentas De Ahorro,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250615,Sobre Abonos En Cuenta,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250620,Sobre Expedición De Cheques De Gerencia,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250625,Sobre Recompra De Cartera O De Títulos,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250630,Sobre Pagos Por Créditos Interbancarios,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250635,Autoretención Sobre Recursos En Cuentas De Depósito En El  Banco De La República,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250640,Contribución Descontable (Db),group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250645,Sobre Otras Transacciones,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250695,Otra Contribución Sobre Transacciones,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
l10n_co_budgetary_position.niif_fin_2507,2507 - Prometientes Compradores,2507,Prometientes Compradores,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,250705,Bienes Inmuebles,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250710,Bienes Muebles,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250795,Otros Prometientes Compradores,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
l10n_co_budgetary_position.niif_fin_2508,2508 - Depósitos Recibidos,2508,Depósitos Recibidos,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,250805,Para Incentivos A Agricultores Entidades Gubernamentales,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250810,De Contracción Monetaria,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250895,Otros Depósitos Recibidos,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
l10n_co_budgetary_position.niif_fin_2509,2509 - Derechos Patrimoniales De Clientes,2509,Derechos Patrimoniales De Clientes,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,250905,Derechos Patrimoniales De Clientes,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,250995,Otros Derechos Patrimoniales De Clientes,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
l10n_co_budgetary_position.niif_fin_2510,2510 - Otros Usuarios,2510,Otros Usuarios,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,251005,Otros Usuarios,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251095,Otros Otros Usuarios,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
l10n_co_budgetary_position.niif_fin_2511,2511 - Proveedores Y Servicios Por Pagar,2511,Proveedores Y Servicios Por Pagar,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,251105,Proveedores ,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251110,Servicios,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251115,Adecuación E Instalación De Oficinas,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251195,Otros Proveedores Y Servicios Por Pagar,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
l10n_co_budgetary_position.niif_fin_2512,2512 - Proveedores De Compañías Vinculadas ,2512,Proveedores De Compañías Vinculadas ,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,251205,Proveedores De Compañías Vinculadas ,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251295,Otros Proveedores De Compañías Vinculadas ,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
l10n_co_budgetary_position.niif_fin_2513,2513 - Proveedores De Casa Matriz ,2513,Proveedores De Casa Matriz ,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,251305,Proveedores De Casa Matriz ,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251395,Otros Proveedores De Casa Matriz ,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
l10n_co_budgetary_position.niif_fin_2514,"2514 - Contribuciones, Afiliaciones Y Transferencias",2514,"Contribuciones, Afiliaciones Y Transferencias",,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,251405,Superintendencia Financiera De Colombia,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251406,Cámara De Comercio,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251407,Asociación Bancaria Y De Entidades Financieras De Colombia,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251408,Fasecolda,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251409,Asociación Nacional De Instituciones Financieras   Anif,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251410,Fondo De Garantías Instituciones Financieras,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251411,Servibanca,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251412,Fenalprose,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251413,Ascredibanco,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251414,Red Multicolor,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251415,Redeban,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251416,Confederación De Cooperativas De Colombia,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251417,Confederación Latinoamericana De Cooperativas De Ahorro Y Crédito,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251418,Fondo Nacional De Bomberos,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251419,Contraloría General De La República,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251420,Federación Nacional De Agentes De Aduana,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251421,Acoas,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251422,Federación Colombiana De Compañías De Leasing - Fedeleasing,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251423,Organización De Cooperativas De América ,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251424,Fosyga,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251425,Fondo De Prevención Vial Nacional,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251426,Fondo De Riesgos Laborales,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251427,Tasa De Sostenibilidad Del Runt,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251428,Otras Agremiaciones,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251429,Asobolsa,group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
,,251495,"Otras Contribuciones, Afiliaciones Y Transferencias",group_fin_2_4_imp_cor,1,account.data_account_type_current_liabilities,chart_template_niif_financiero,aat_1009_2206_N
l10n_co_budgetary_position.niif_fin_2515,2515 - Por Contratos De Colocación,2515,Por Contratos De Colocación,,0,account.data_account_off_sheet,chart_template_niif_financiero,
