id,code,name,name@esp,group_id:id,reconcile,account_type,chart_template_id:id,tag_ids:id
niif_fin_160518,160518,Category E Risk of Bad Debt Housing,Categoría E Riesgo De Incobrabilidad Vivienda,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160520,160520,Category A Risk Normal Consumption,Categoría A Riesgo Normal Consumo,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160522,160522,Category B Acceptable Risk Consumption,Categoría B Riesgo Aceptable Consumo,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160524,160524,Category C Appreciable Risk Consumption,Categoría C Riesgo Apreciable Consumo,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160526,160526,Category D Significant Risk Consumption,Categoría D Riesgo Significativo Consumo,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160528,160528,Category E Risk of Bad Debts Consumption,Categoría E Riesgo De Incobrabilidad Consumo,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160530,160530,Category A Normal Risk Microcredit,Categoría A Riesgo Normal Microcrédito,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160532,160532,Category B Acceptable Risk Microcredit,Categoría B Riesgo Aceptable Microcrédito,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160534,160534,Category C Appreciable Risk Microcredit,Categoría C Riesgo Apreciable Microcrédito,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160536,160536,Category D Significant Risk Microcredit,Categoría D Riesgo Significativo Microcrédito,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160538,160538,Category E Risk of Bad Debt Microcredit,Categoría E Riesgo De Incobrabilidad Microcrédito,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160540,160540,Category A Normal Commercial Risk,Categoría A Riesgo Normal Comercial,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160542,160542,Category B Commercial Acceptable Risk,Categoría B Riesgo Aceptable Comercial,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160544,160544,Category C Appreciable Commercial Risk,Categoría C Riesgo Apreciable Comercial,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160546,160546,Category D Significant Commercial Risk,Categoría D Riesgo Significativo Comercial,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160548,160548,Category E Commercial Bad Debt Risk,Categoría E Riesgo De Incobrabilidad Comercial,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160550,160550,Delay in Transfer of Severance Payments to Fna,Mora En Traslado De Cesantías Al Fna,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160555,160555,Rate Differential,Diferencial De Tasas,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160560,160560,Currency Contraction Deposits,Depósitos De Contracción Monetaria,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160595,160595,Other interests,Otros Intereses,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1606,1606,To Retroguarantors,A Retrogarantes,,0,off_balance,chart_template_niif_financiero,
niif_fin_160605,160605,To Retroguarantors,A Retrogarantes,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160695,160695,Others To Retroguarantors,Otros A Retrogarantes,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1607,1607,Layoffs Caused Public Sector,Cesantías Causadas Sector Público,,0,off_balance,chart_template_niif_financiero,
niif_fin_160705,160705,Layoffs Caused Public Sector,Cesantías Causadas Sector Público,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160795,160795,Other Layoffs Caused Public Sector,Otras Cesantías Causadas Sector Público,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1608,1608,Financial Component Financial Leasing Operations,Componente Financiero Operaciones De Leasing Financiero,,0,off_balance,chart_template_niif_financiero,
niif_fin_160810,160810,Category A Normal Risk Housing Leasing,Categoría A Riesgo Normal Leasing Habitacional,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160812,160812,Category B Acceptable Risk Housing Leasing,Categoría B Riesgo Aceptable Leasing Habitacional,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160814,160814,Category C Appreciable Risk Housing Leasing,Categoría C Riesgo Apreciable Leasing Habitacional,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160816,160816,Category D Significant Risk Housing Leasing,Categoría D Riesgo Significativo Leasing Habitacional,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160818,160818,Category E Risk of Bad Debt Housing Leasing,Categoría E Riesgo De Incobrabilidad Leasing Habitacional,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160820,160820,Category A Risk Normal Consumption,Categoría A Riesgo Normal Consumo,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160822,160822,Category B Acceptable Risk Consumption,Categoría B Riesgo Aceptable Consumo,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160824,160824,Category C Appreciable Risk Consumption,Categoría C Riesgo Apreciable Consumo,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160826,160826,Category D Significant Risk Consumption,Categoría D Riesgo Significativo Consumo,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160828,160828,Category E Risk of Bad Debts Consumption,Categoría E Riesgo De Incobrabilidad Consumo,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160830,160830,Category A Normal Risk Microcredit,Categoría A Riesgo Normal Microcrédito,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160832,160832,Category B Acceptable Risk Microcredit,Categoría B Riesgo Aceptable Microcrédito,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160834,160834,Category C Appreciable Risk Microcredit,Categoría C Riesgo Apreciable Microcrédito,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160836,160836,Category D Significant Risk Microcredit,Categoría D Riesgo Significativo Microcrédito,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160838,160838,Category E Risk of Bad Debt Microcredit,Categoría E Riesgo De Incobrabilidad Microcrédito,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160840,160840,Category A Normal Commercial Risk,Categoría A Riesgo Normal Comercial,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160842,160842,Category B Commercial Acceptable Risk,Categoría B Riesgo Aceptable Comercial,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160844,160844,Category C Appreciable Commercial Risk,Categoría C Riesgo Apreciable Comercial,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160846,160846,Category D Significant Commercial Risk,Categoría D Riesgo Significativo Comercial,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160848,160848,Category E Commercial Bad Debt Risk,Categoría E Riesgo De Incobrabilidad Comercial,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160895,160895,Other Financial Component Financial Leasing Operations,Otro Componente Financiero Operaciones De Leasing Financiero,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1609,1609,Dividends and Shares,Dividendos Y Participaciones,,0,off_balance,chart_template_niif_financiero,
niif_fin_160905,160905,Parent Subsidiaries Subsidiaries,Matriz Filiales Subsidiarias,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160910,160910,Other Legal Entities,Otras Personas Jurídicas,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_160995,160995,Other Dividends and Shares,Otros Dividendos Y Participaciones,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1610,1610,commissions,Comisiones,,0,off_balance,chart_template_niif_financiero,
niif_fin_161005,161005,Bank Acceptances,Aceptaciones Bancarias,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161010,161010,Credit letters,Cartas De Crédito,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161015,161015,Endorsements,Avales,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161020,161020,Bank Guarantees,Garantías Bancarias,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161025,161025,Banking Services,Servicios Bancarios,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161030,161030,Trust Businesses,Negocios Fiduciarios,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161035,161035,Spins,Giros,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161040,161040,Use Payment Methods Other Than Cash,Uso Medios De Pago Diferentes De Efectivo,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161042,161042,Severance Fund Administration Short-Term Portfolio,Administración Fondo De Cesantía Portafolio De Corto Plazo,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161044,161044,Severance Fund Administration Long-Term Portfolio,Administración Fondo De Cesantía Portafolio De Largo Plazo,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161046,161046,Mandatory Pension Fund Administration,Administración Fondo De Pensiones Obligatorias,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161048,161048,Pension Administration for Scheduled Retirement,Administración Pensiones Por Retiro Programado ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161050,161050,Administration Resources Laidoff Affiliates,Administración Recursos Afiliados Cesantes,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161052,161052,Voluntary Pension Fund Administration,Administración Fondo De Pensiones Voluntarias,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161054,161054,Administration of Pension Liabilities Territorial Entities and Their Decentralized Entities,Administración Pasivos Pensionales Entidades Territoriales Y Sus Descentralizadas,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161056,161056,Fonpet Administration,Administración Fonpet,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161058,161058,Administration of Pension Liabilities Due to Economic Reactivation,Administración Pasivos Pensionales Por Reactivación Económica,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161060,161060,Privatizations,Privatizaciones,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161065,161065,Capital Guarantee,Capital Garantía,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161070,161070,Credit Card Handling Fees,Cuotas De Manejo De Tarjetas De Crédito,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161095,161095,Other Commissions,Otras Comisiones,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1611,1611,Storage Services,Servicios De Almacenaje,,0,off_balance,chart_template_niif_financiero,
niif_fin_161105,161105,Own Warehouse Warehouse,Almacén Bodegas Propias,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161110,161110,Private Warehouse Warehouse,Almacén Bodegas Particulares,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161115,161115,Warehouse Goods in Transit,Almacén Mercancías En Transito,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161120,161120,Warehouse Silos,Almacén Silos,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161125,161125,Customs Agency,Agenciamiento Aduanero,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161130,161130,Purchase and Sale Operations,Operaciones Compra Venta,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161135,161135,Management and Distribution,Manejo Y Distribución,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161140,161140,Goods Treatment,Tratamiento De Mercancías,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161145,161145,Mobilization and Transportation of Goods,Movilización Y Transporte De Mercancías,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161150,161150,Storage,Almacenaje ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161195,161195,Other Storage Services,Otros Servicios De Almacenaje,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1612,1612,Leases,Arrendamientos,,0,off_balance,chart_template_niif_financiero,
niif_fin_161205,161205,Of Own Assets,De Bienes Propios,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161210,161210,Of Assets Awarded,De Bienes Adjudicados,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161295,161295,Other Leases,Otros Arrendamientos,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1613,1613,Fees for Assets Given in Operational Leasing,Cánones De Bienes Dados En Leasing Operacional,,0,off_balance,chart_template_niif_financiero,
niif_fin_161305,161305,Category A - Normal Consumer Credit,Categoría  A - Crédito Normal Consumo,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161310,161310,Category B - Acceptable Credit Consumer,Categoría  B - Crédito Aceptable Consumo,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_161315,161315,Category C - Appreciable Consumer Credit,Categoría  C - Crédito Apreciable Consumo,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
