"id","code","name","reconcile","account_type","name@es","group_id:id","tag:ids:id"
"co_puc_163095","163095","Others",1,"asset_receivable","Otros","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_163099","163099","Impairment of Advances (Cr)",1,"asset_receivable","Deterioro Anticipos (Cr)","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_163500","163500","Leases",0,"off_balance","Arrendamientos",,
"co_puc_163505","163505","Of Own Assets",1,"asset_receivable","De Bienes Propios","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_163510","163510","Of Assets Awarded",1,"asset_receivable","De Bienes Adjudicados","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_163599","163599","Lease Impairment (Cr)",1,"asset_receivable","Deterioro Arrendamientos (Cr)","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_164000","164000","Current tax assets",0,"off_balance","Activos Por Impuestos Corrientes",,
"co_puc_164005","164005","Income and Complementary",1,"asset_current","Renta Y Complementarios","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_164010","164010","Withholding at Source",1,"asset_current","Retencion En La Fuente","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_164015","164015","Sales Tax Withheld",1,"asset_current","Impuesto A Las Ventas Retenido","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_164020","164020","Withheld Industry and Commerce Tax",1,"asset_current","Impuesto De Industria Y Comercio Retenido","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_164025","164025","Leftovers in Private Tax Settlement",1,"asset_current","Sobrantes En Liquidacion Privada De Impuestos","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_164030","164030","Contributions",1,"asset_current","Contribuciones","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_164035","164035","Discountable Taxes",1,"asset_current","Impuestos Descontables","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_164040","164040","Sales Taxes",1,"asset_current","Impuestos A Las Ventas","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_164095","164095","Other Current Tax Assets",1,"asset_current","Otros Activos Por Impuestos Corrientes","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_164099","164099","Impairment of Tax Advances (Cr)",1,"asset_current","Deterioro Anticipos De Impuestos (Cr)","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_165000","165000","Employer Debtors and Companies",0,"off_balance","Deudores Patronales Y Empresas",,
"co_puc_165005","165005","Payroll Discount",1,"asset_receivable","Descuento De Nomina","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_165010","165010","Benefit Settlements",1,"asset_receivable","Liquidaciones Prestacionales","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_165015","165015","Contributions and Contribution Company",1,"asset_receivable","Aportes Y Contribucion Empresa","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_165095","165095","Other Debtors of Employers and Companies",1,"asset_receivable","Otros Deudores Patronales Y Empresas","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_165099","165099","Impairment of Employer and Company Debtors (Cr)",1,"asset_receivable","Deterioro Deudores Patronales Y Empresas (Cr)","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_165500","165500","Pending Responsibilities",0,"off_balance","Responsabilidades Pendientes",,
"co_puc_165505","165505","Managers",1,"asset_receivable","Directivos","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_165510","165510","Employees",1,"asset_receivable","Empleados","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_165515","165515","Associates",1,"asset_receivable","Asociados","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_165595","165595","Other Pending Liabilities (Cr)",1,"asset_receivable","Otros Responsabilidades Pendientes (Cr)","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_165599","165599","Impairment Pending Liabilities (Cr)",1,"asset_receivable","Deterioro Responsabilidades Pendientes (Cr)","group_fin_1_3_cta_cob","1008:1315:N"
"co_puc_166000","166000","Other Accounts Receivable",0,"off_balance","Otras Cuentas Por Cobrar",,
"co_puc_166005","166005","Fee",1,"asset_receivable","Honorarios","group_fin_1_3_cta_cob","1008:1317:N"
"co_puc_166010","166010","commissions",1,"asset_receivable","Comisiones","group_fin_1_3_cta_cob","1008:1317:N"
"co_puc_166015","166015","Admission Fees",1,"asset_receivable","Cuotas De Admision","group_fin_1_3_cta_cob","1008:1317:N"
"co_puc_166020","166020","Support Fees",1,"asset_receivable","Cuotas De Sostenimiento","group_fin_1_3_cta_cob","1008:1317:N"
"co_puc_166025","166025","Bearing",1,"asset_receivable","Rodamiento","group_fin_1_3_cta_cob","1008:1317:N"
"co_puc_166030","166030","Claims To Insurance Companies",1,"asset_receivable","Reclamos A Compañias Aseguradoras","group_fin_1_3_cta_cob","1008:1317:N"
"co_puc_166035","166035","Third Party Accounts Receivable",1,"asset_receivable","Cuentas Por Cobrar De Terceros","group_fin_1_3_cta_cob","1008:1317:N"
"co_puc_166040","166040","Exploitation rights",1,"asset_receivable","Derechos De Explotacion","group_fin_1_3_cta_cob","1008:1317:N"
"co_puc_166045","166045","Subsidies Receivable",1,"asset_receivable","Subvenciones Por Cobrar","group_fin_1_3_cta_cob","1008:1317:N"
"co_puc_166050","166050","Others",1,"asset_receivable","Otros","group_fin_1_3_cta_cob","1008:1317:N"
"co_puc_166095","166095","Other Other Accounts Receivable",1,"asset_receivable","Otros Otras Cuentas Por Cobrar","group_fin_1_3_cta_cob","1008:1317:N"
"co_puc_166099","166099","Impairment Other Accounts Receivable (Cr)",1,"asset_receivable","Deterioro Otras Cuentas Por Cobrar (Cr)","group_fin_1_3_cta_cob","1008:1317:N"
"co_puc_176000","176000","Material Assets",0,"off_balance","Activos Materiales",,
"co_puc_170500","170500","Property, Plant and Equipment",0,"off_balance","Propiedades, Planta Y Equipo",,
"co_puc_170502","170502","Land",1,"asset_current","Terrenos","group_fin_1_5_pro_des",
"co_puc_170503","170503","Constructions in progress",1,"asset_current","Construcciones En Curso","group_fin_1_5_pro_des",
"co_puc_170504","170504","Buildings",1,"asset_current","Edificaciones","group_fin_1_5_pro_des",
"co_puc_170505","170505","Furniture And Office Equipment",1,"asset_current","Muebles Y Equipo De Oficina","group_fin_1_5_pro_des",
"co_puc_170506","170506","Appliances and Accessories",1,"asset_current","Enseres Y Accesorios","group_fin_1_5_pro_des",
"co_puc_170507","170507","Tangible Assets for Exploration and Evaluation",1,"asset_current","Activos Tangibles Para Exploracion Y Evaluacion","group_fin_1_5_pro_des",
"co_puc_170510","170510","Goods in Transit",1,"asset_current","Bienes En Transito","group_fin_1_5_pro_des",
"co_puc_170515","170515","Medical and Scientific Team",1,"asset_current","Equipo Medico Y Cientifico","group_fin_1_5_pro_des",
"co_puc_170520","170520","Computer and Communication Equipment",1,"asset_current","Equipo De Computo Y Comunicacion","group_fin_1_5_pro_des",
"co_puc_170524","170524","Semovientes",1,"asset_current","Semovientes","group_fin_1_5_pro_des",
"co_puc_170525","170525","Dining, Kitchen, Pantry and Hospitality Equipment",1,"asset_current","Equipos De Comedor, Cocina, Despensa Y Hoteleria","group_fin_1_5_pro_des",
"co_puc_170526","170526","Networks, Lines and Cables",1,"asset_current","Redes, Lineas Y Cables","group_fin_1_5_pro_des",
"co_puc_170528","170528","Production Plants",1,"asset_current","Plantas Productoras","group_fin_1_5_pro_des",
"co_puc_170529","170529","Plants, Ducts and Tunnels",1,"asset_current","Plantas, Ductos Y Tuneles","group_fin_1_5_pro_des",
"co_puc_170530","170530","Transport, Traction and Lifting Equipment",1,"asset_current","Equipo De Transporte, Traccion Y Elevacion","group_fin_1_5_pro_des",
"co_puc_170535","170535","Surveillance Weaponry",1,"asset_current","Armamento De Vigilancia","group_fin_1_5_pro_des",
"co_puc_170540","170540","Containers and Packaging",1,"asset_current","Envases Y Empaques","group_fin_1_5_pro_des",
"co_puc_170545","170545","Machinery and equipment",1,"asset_current","Maquinaria Y Equipo","group_fin_1_5_pro_des",
"co_puc_170550","170550","Machinery In Assembly",1,"asset_current","Maquinaria En Montaje","group_fin_1_5_pro_des",
"co_puc_170555","170555","Mausoleums",1,"asset_current","Mausoleos","group_fin_1_5_pro_des",
"co_puc_170560","170560","Social Fund Assets",1,"asset_current","Bienes De Fondos Sociales","group_fin_1_5_pro_des",
"co_puc_170565","170565","Spare parts",1,"asset_current","Repuestos","group_fin_1_5_pro_des",
"co_puc_170570","170570","Mines and Quarries",1,"asset_current","Minas Y Canteras","group_fin_1_5_pro_des",
"co_puc_170575","170575","Artesian Wells",1,"asset_current","Pozos Artesianos","group_fin_1_5_pro_des",
"co_puc_170580","170580","Deposits",1,"asset_current","Yacimientos","group_fin_1_5_pro_des",
"co_puc_170585","170585","Gas pipelines",1,"asset_current","Gasoductos","group_fin_1_5_pro_des",
"co_puc_170590","170590","Assets in long-term loan",1,"asset_current","Bienes En Comodato De Largo Plazo","group_fin_1_5_pro_des",
"co_puc_170591","170591","Goods Received in Payment",1,"asset_current","Bienes Recibidos En Pago","group_fin_1_5_pro_des",
"co_puc_170592","170592","Improvements to Other People's Property",1,"asset_current","Mejoras A Bienes Ajenos","group_fin_1_5_pro_des",
"co_puc_170595","170595","Depreciation, Depletion Property, Plant and Equipment (Cr)",1,"asset_current","Depreciacion, Agotamiento Propiedad, Planta Y Equipo (Cr)","group_fin_1_5_pro_des",
"co_puc_170599","170599","Deterioration of Property, Plant and Equipment (Cr)",1,"asset_current","Deterioro Propiedad, Planta Y Equipo (Cr)","group_fin_1_5_pro_des",
"co_puc_171000","171000","Investment Properties Measured At Cost",0,"off_balance","Propiedades De Inversion Medidas Al Costo",,
"co_puc_171005","171005","Land",1,"asset_current","Terrenos","group_fin_1_5_pro_inv",
"co_puc_171010","171010","Buildings",1,"asset_current","Edificaciones","group_fin_1_5_pro_inv",
"co_puc_171020","171020","Investment Properties Under Construction Or Development",1,"asset_current","Propiedades De Inversion En Construccion O Desarrollo","group_fin_1_5_pro_inv",
"co_puc_171090","171090","Depreciation of Investment Properties at Cost (Cr)",1,"asset_current","Depreciacion Propiedades De Inversion Al Costo (Cr)","group_fin_1_5_pro_inv",
"co_puc_171099","171099","Deterioration of Investment Properties at Cost (Cr)",1,"asset_current","Deterioro Propiedades De Inversion Al Costo (Cr)","group_fin_1_5_pro_inv",
"co_puc_171500","171500","Investment Properties Measured at Fair Value",0,"off_balance","Propiedades De Inversion Medidas A Valor Razonable",,
"co_puc_171505","171505","Land",1,"asset_current","Terrenos","group_fin_1_5_pro_inv",
"co_puc_171510","171510","Buildings",1,"asset_current","Edificaciones","group_fin_1_5_pro_inv",
"co_puc_171599","171599","Impairment of Investment Properties Measured at Fair Value (Cr)",1,"asset_current","Deterioro Propiedades De Inversion Medidas A Valor Razonable (Cr)","group_fin_1_5_pro_inv",
"co_puc_181500","181500","Non-current assets held for sale",0,"off_balance","Activos No Corrientes Mantenidos Para La Venta",,
"co_puc_180500","180500","Financial investments",0,"off_balance","Inversiones Financieras",,
"co_puc_180505","180505","Financial investments",1,"asset_current","Inversiones Financieras","group_fin_1_7_fin_noc",
"co_puc_180595","180595","Other Financial Investments",1,"asset_current","Otros Inversiones Financieras","group_fin_1_7_fin_noc",
"co_puc_181000","181000","Comercial debts and other counts under charge",0,"off_balance","Deudores Comerciales Y Otras Cuentas Por Cobrar",,
"co_puc_181005","181005","Comercial debts and other counts under charge",1,"asset_current","Deudores Comerciales Y Otras Cuentas Por Cobrar","group_fin_1_7_fin_noc",
"co_puc_181095","181095","Other Trade Debtors and Other Accounts Receivable",1,"asset_current","Otros Deudores Comerciales Y Otras Cuentas Por Cobrar","group_fin_1_7_fin_noc",
"co_puc_181500","181500","Property, Plant and Equipment",0,"off_balance","Propiedades, Planta Y Equipo",,
"co_puc_181505","181505","Property, Plant and Equipment",1,"asset_current","Propiedades, Planta Y Equipo","group_fin_1_7_fin_noc",
"co_puc_181595","181595","Other Property, Plant and Equipment",1,"asset_current","Otros Propiedades, Planta Y Equipo","group_fin_1_7_fin_noc",
"co_puc_182000","182000","Intangible Assets",0,"off_balance","Activos Intangibles",,
"co_puc_182005","182005","Intangible Assets",1,"asset_current","Activos Intangibles","group_fin_1_7_fin_noc",
"co_puc_182095","182095","Other Intangible Assets",1,"asset_current","Otros Activos Intangibles","group_fin_1_7_fin_noc",
"co_puc_182100","182100","Goods Received in Payment",0,"off_balance","Bienes Recibidos En Pago",,
"co_puc_182105","182105","Goods Received in Payment",1,"asset_current","Bienes Recibidos En Pago","group_fin_1_7_fin_noc",
"co_puc_182195","182195","Goods Received in Payment",1,"asset_current","Bienes Recibidos En Pago","group_fin_1_7_fin_noc",
"co_puc_182500","182500","Other Non-Current Assets Held for Sale",0,"off_balance","Otros Activos No Corrientes Mantenidos Para La Venta",,
"co_puc_182505","182505","Other Non-Current Assets Held for Sale",1,"asset_current","Otros Activos No Corrientes Mantenidos Para La Venta","group_fin_1_7_fin_noc",
"co_puc_182595","182595","Other Other Non-current Assets Held For Sale",1,"asset_current","Otros Otros Activos No Corrientes Mantenidos Para La Venta","group_fin_1_7_fin_noc",
"co_puc_189900","189900","Impairment of Non-current Assets Held for Sale (Cr)",0,"off_balance","Deterioro Activos No Corrientes Mantenidos Para La Venta (Cr)",,
"co_puc_189905","189905","Impairment of Non-current Assets Held for Sale (Cr)",1,"asset_current","Deterioro Activos No Corrientes Mantenidos Para La Venta (Cr)","group_fin_1_7_fin_noc",
"co_puc_189995","189995","Other Impairment Non-current Assets Held for Sale (Cr)",1,"asset_current","Otros Deterioro Activos No Corrientes Mantenidos Para La Venta (Cr)","group_fin_1_7_fin_noc",
"co_puc_199900","199900","Other assets",0,"off_balance","Otros Activos",,
"co_puc_190400","190400","Branches and Agencies",0,"off_balance","Sucursales Y Agencias",,
"co_puc_190405","190405","Fund Transfer",1,"asset_current","Traslado De Fondos","group_fin_1_7_fin_noc",
"co_puc_190410","190410","Inventory Transfer",1,"asset_current","Traslado De Inventarios","group_fin_1_7_fin_noc",
"co_puc_190415","190415","Credit Portfolio Transfer",1,"asset_current","Traslado De Cartera De Creditos","group_fin_1_7_fin_noc",
"co_puc_190420","190420","Portfolio Transfer for Sale of Goods and Services",1,"asset_current","Traslado De Cartera Por Venta De Bienes Y Servicios","group_fin_1_7_fin_noc",
"co_puc_190425","190425","Transfer of Property, Plant and Equipment",1,"asset_current","Traslado De Propiedades, Planta Y Equipo","group_fin_1_7_fin_noc",
"co_puc_190430","190430","Transfer of Expenses",1,"asset_current","Traslado De Gastos","group_fin_1_7_fin_noc",
"co_puc_190435","190435","Transfer Other Accounts Receivable",1,"asset_current","Traslado Otras Cuentas Por Cobrar","group_fin_1_7_fin_noc",
"co_puc_190440","190440","Transfer of Other Assets",1,"asset_current","Traslado De Otros Activos","group_fin_1_7_fin_noc",
"co_puc_190495","190495","Other Transfers",1,"asset_current","Otros Traslados","group_fin_1_7_fin_noc",
"co_puc_190500","190500","Goods and Services Paid in Advance",0,"off_balance","Bienes Y Servicios Pagados Por Anticipado",,
"co_puc_190505","190505","Interests",1,"asset_current","Intereses","group_fin_1_7_fin_noc",
"co_puc_190510","190510","Insurance",1,"asset_current","Seguros","group_fin_1_7_fin_noc",
"co_puc_190515","190515","Leases",1,"asset_current","Arrendamientos","group_fin_1_7_fin_noc",
"co_puc_190520","190520","commissions",1,"asset_current","Comisiones","group_fin_1_7_fin_noc",
"co_puc_190595","190595","Accumulated Amortization (Cr)",1,"asset_current","Amortizacion Acumulada (Cr)","group_fin_1_7_fin_noc",
"co_puc_191000","191000","Acquired Intangible Assets",0,"off_balance","Activos Intangibles Adquiridos",,
"co_puc_191005","191005","Brands and patents",1,"asset_current","Marcas Y Patentes","group_fin_1_9_act_int",
"co_puc_191010","191010","Concessions and Franchises",1,"asset_current","Concesiones Y Franquicias","group_fin_1_9_act_int",
"co_puc_191020","191020","Rights",1,"asset_current","Derechos","group_fin_1_9_act_int",
"co_puc_191025","191025","Licenses",1,"asset_current","Licencias","group_fin_1_9_act_int",
"co_puc_191030","191030","Concession Contracts",1,"asset_current","Contratos De Concesion","group_fin_1_9_act_int",
"co_puc_191035","191035","Computer Programs and Applications",1,"asset_current","Programas Y Aplicaciones Informaticas","group_fin_1_9_act_int",
"co_puc_191040","191040","Intangible Assets for Exploration and Evaluation",1,"asset_current","Activos Intangibles Para Exploracion Y Evaluacion","group_fin_1_9_act_int",
"co_puc_191045","191045","Other Intangible Assets",1,"asset_current","Otros Activos Intangibles","group_fin_1_9_act_int",
"co_puc_191095","191095","Accumulated Amortization (Cr)",1,"asset_current","Amortizacion Acumulada (Cr)","group_fin_1_9_act_int",
