"id","code","name","reconcile","account_type","name@es","group_id:id","tag_ids/id"
"coc_puc_220599",220599,"Impairment of National Suppliers",1,"liability_payable","Deterioro Proveedores Nacionales","group_2_2_obl_fin","l10n_co_account.aat_1009_2203_N"
"coc_puc_221000",221000,"Of the outside",0,"off_balance","Del Exterior",,"account.account_tag_operating"
"coc_puc_221005",221005,"Of the outside",1,"liability_payable","Del Exterior","group_2_2_obl_fin","l10n_co_account.aat_1009_2203_N"
"coc_puc_221095",221095,"Other Foreign Suppliers",1,"liability_payable","Otros Proveedores Del Exterior","group_2_2_obl_fin","l10n_co_account.aat_1009_2203_N"
"coc_puc_221500",221500,"Commercial Checking Accounts",0,"off_balance","Cuentas Corrientes Comerciales",,"account.account_tag_operating"
"coc_puc_221505",221505,"Commercial Checking Accounts",1,"liability_payable","Cuentas Corrientes Comerciales","group_2_2_obl_fin","l10n_co_account.aat_1009_2203_N"
"coc_puc_221595",221595,"Other Business Checking Accounts",1,"liability_payable","Otras Cuentas Corrientes Comerciales","group_2_2_obl_fin","l10n_co_account.aat_1009_2203_N"
"coc_puc_221599",221599,"Impairment of Commercial Current Accounts",1,"liability_payable","Deterioro Cuentas Corrientes Comerciales","group_2_2_obl_fin","l10n_co_account.aat_1009_2203_N"
"coc_puc_222000",222000,"Matrix house",0,"off_balance","Casa Matriz",,"account.account_tag_operating"
"coc_puc_222005",222005,"Matrix house",1,"liability_payable","Casa Matriz","group_2_2_obl_fin","l10n_co_account.aat_1009_2203_N"
"coc_puc_222095",222095,"Other Suppliers Headquarters",1,"liability_payable","Otros Proveedores Casa Matriz","group_2_2_obl_fin","l10n_co_account.aat_1009_2203_N"
"coc_puc_222500",222500,"Related Companies",0,"off_balance","Compañías Vinculadas",,"account.account_tag_operating"
"coc_puc_222505",222505,"Related Companies",1,"liability_payable","Compañías Vinculadas","group_2_2_obl_fin","l10n_co_account.aat_1009_2203_N"
"coc_puc_222595",222595,"Other Suppliers Related Companies",1,"liability_payable","Otros Proveedores Compañías Vinculadas","group_2_2_obl_fin","l10n_co_account.aat_1009_2203_N"
"coc_puc_222599",222599,"Impairment of Suppliers Related Companies",1,"liability_payable","Deterioro Proveedores Compañías Vinculadas","group_2_2_obl_fin","l10n_co_account.aat_1009_2203_N"
"coc_puc_230000",230000,"Accounts payable",0,"off_balance","Cuentas Por Pagar",,"account.account_tag_operating"
"coc_puc_230500",230500,"Commercial Checking Accounts",0,"off_balance","Cuentas Corrientes Comerciales",,"account.account_tag_operating"
"coc_puc_230505",230505,"Commercial Checking Accounts",1,"liability_payable","Cuentas Corrientes Comerciales","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_230595",230595,"Other Business Checking Accounts",1,"liability_payable","Otras Cuentas Corrientes Comerciales","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_230599",230599,"Impairment of Commercial Current Accounts",1,"liability_payable","Deterioro Cuentas Corrientes Comerciales","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_231000",231000,"To Headquarters",0,"off_balance","A Casa Matriz",,"account.account_tag_operating"
"coc_puc_231005",231005,"To Headquarters",1,"liability_payable","A Casa Matriz","group_2_2_obl_fin","l10n_co_account.aat_1009_2202_N"
"coc_puc_231095",231095,"Other Accounts Receivable from Headquarters",1,"liability_payable","Otras Cuentas Por Cobrar A Casa Matriz","group_2_2_obl_fin","l10n_co_account.aat_1009_2202_N"
"coc_puc_231099",231099,"Impairment of Accounts Receivable from Headquarters",1,"liability_payable","Deterioro Cuentas Por Cobrar A Casa Matriz","group_2_2_obl_fin","l10n_co_account.aat_1009_2202_N"
"coc_puc_231500",231500,"To Related Companies",0,"off_balance","A Compañías Vinculadas",,"account.account_tag_operating"
"coc_puc_231505",231505,"To Related Companies",1,"liability_payable","A Compañías Vinculadas","group_2_2_obl_fin","l10n_co_account.aat_1009_2202_N"
"coc_puc_231595",231595,"Other Accounts Receivable from Related Companies",1,"liability_payable","Otras Cuentas Por Cobrar A Compañías Vinculadas","group_2_2_obl_fin","l10n_co_account.aat_1009_2202_N"
"coc_puc_232000",232000,"To Contractors",0,"off_balance","A Contratistas",,"account.account_tag_operating"
"coc_puc_232005",232005,"To Contractors",1,"liability_payable","A Contratistas","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_232095",232095,"Other Accounts Receivable from Contractors",1,"liability_payable","Otras Cuentas Por Cobrar A Contratistas","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_232099",232099,"Impairment Impairment Accounts Receivable from Contractors",1,"liability_payable","Deterioro Deterioro Cuentas Por Cobrar A Contratistas","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_233000",233000,"√Purchase Orders to Use",0,"off_balance","√ìrdenes De Compra Por Utilizar",,"account.account_tag_operating"
"coc_puc_233005",233005,"√Purchase Orders to Use",1,"liability_payable","√ìrdenes De Compra Por Utilizar","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_233095",233095,"Other √Purchase Orders to Use",1,"liability_payable","Otras √ìrdenes De Compra Por Utilizar","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_233099",233099,"Other √Purchase Orders to Use",1,"liability_payable","Otras √ìrdenes De Compra Por Utilizar","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_233500",233500,"Costs and expenses to pay",0,"off_balance","Costos Y Gastos Por Pagar",,"account.account_tag_operating"
"coc_puc_233505",233505,"Financial expenses",1,"liability_payable","Gastos Financieros","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_233510",233510,"Legal expenses",1,"liability_payable","Gastos Legales","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_233515",233515,"Books",1,"liability_payable"," Subscriptions","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_233520",233520,"commissions",1,"liability_payable","Comisiones","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_233525",233525,"Fee",1,"liability_payable","Honorarios","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_233530",233530,"Technical services",1,"liability_payable","Servicios Técnicos","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_233535",233535,"Maintenance services",1,"liability_payable","Servicios De Mantenimiento","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_233540",233540,"Leases",1,"liability_payable","Arrendamientos","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_233545",233545,"Transport",1,"liability_payable"," freight and hauling","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_233550",233550,"Public Services",1,"liability_payable","Servicios P√∫blicos","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_233555",233555,"Insurance",1,"liability_payable","Seguros","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_233560",233560,"Travel expenses",1,"liability_payable","Gastos De Viaje","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_233565",233565,"Representation and Public Relations Expenses",1,"liability_payable","Gastos De Representación Y Relaciones P√∫blicas","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_233570",233570,"Customs Services",1,"liability_payable","Servicios Aduaneros","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_233595",233595,"Other Costs and Expenses to Pay",1,"liability_payable","Otros Costos Y Gastos Por Pagar","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_234000",234000,"Facilities Payable",0,"off_balance","Instalamentos Por Pagar",,"account.account_tag_operating"
"coc_puc_234005",234005,"Facilities Payable",0,"liability_payable","Instalamentos Por Pagar","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_234095",234095,"Other Facilities Payable",0,"liability_payable","Otros Instalamentos Por Pagar","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_234099",234099,"Deterioration of Facilities Payable",0,"liability_payable","Deterioro Instalamentos Por Pagar","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_234500",234500,"Official Creditors",0,"off_balance","Acreedores Oficiales",,"account.account_tag_operating"
"coc_puc_234505",234505,"Official Creditors",0,"liability_payable","Acreedores Oficiales","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_234595",234595,"Other Official Creditors",0,"liability_payable","Otros Acreedores Oficiales","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_234599",234599,"Impairment of Official Creditors",0,"liability_payable","Deterioro Acreedores Oficiales","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_235000",235000,"Royalties Payable",0,"off_balance","Regalías Por Pagar",,"account.account_tag_operating"
"coc_puc_235005",235005,"Royalties Payable",0,"liability_payable","Regalías Por Pagar","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_235095",235095,"Other Royalties Payable",0,"liability_payable","Otras Regalías Por Pagar","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_235099",235099,"Impairment of Royalties Payable",0,"liability_payable","Deterioro Regalías Por Pagar","group_2_2_obl_fin","l10n_co_account.aat_1009_2205_N"
"coc_puc_235500",235500,"Debts with Shareholders or Partners",0,"off_balance","Deudas Con Accionistas O Socios",,"account.account_tag_operating"
"coc_puc_235505",235505,"Shareholders",1,"liability_payable","Accionistas","group_2_2_obl_fin","l10n_co_account.aat_1009_2202_N"
"coc_puc_235510",235510,"Partners",1,"liability_payable","Socios","group_2_2_obl_fin","l10n_co_account.aat_1009_2202_N"
"coc_puc_235595",235595,"Other Debts with Shareholders or Partners",1,"liability_payable","Otras Deudas Con Accionistas O Socios","group_2_2_obl_fin","l10n_co_account.aat_1009_2202_N"
"coc_puc_235599",235599,"Impairment of Debts with Shareholders or Partners",1,"liability_payable","Deterioro Deudas Con Accionistas O Socios","group_2_2_obl_fin","l10n_co_account.aat_1009_2202_N"
"coc_puc_235700",235700,"Debts with Directors",0,"off_balance","Deudas Con Directores",,"account.account_tag_operating"
"coc_puc_235705",235705,"Debts with Directors",1,"liability_payable","Deudas Con Directores","group_2_2_obl_fin","l10n_co_account.aat_1009_2202_N"
"coc_puc_235795",235795,"Other Debts With Directors",1,"liability_payable","Otras Deudas Con Directores","group_2_2_obl_fin","l10n_co_account.aat_1009_2202_N"
"coc_puc_235799",235799,"Impairment of Debts with Directors",1,"liability_payable","Deterioro Deudas Con Directores","group_2_2_obl_fin","l10n_co_account.aat_1009_2202_N"
"coc_puc_236000",236000,"Dividends Or Shares Payable",0,"off_balance","Dividendos O Participaciones Por Pagar",,"account.account_tag_operating"
"coc_puc_236005",236005,"Dividends",0,"liability_payable","Dividendos","group_2_2_obl_fin","l10n_co_account.aat_1009_2202_N"
"coc_puc_236010",236010,"Holdings",0,"liability_payable","Participaciones","group_2_2_obl_fin","l10n_co_account.aat_1009_2202_N"
"coc_puc_236095",236095,"Other Dividends Or Shares Payable",0,"liability_payable","Otros Dividendos O Participaciones Por Pagar","group_2_2_obl_fin","l10n_co_account.aat_1009_2202_N"
"coc_puc_236099",236099,"Impairment of Dividends or Shares Payable",0,"liability_payable","Deterioro Dividendos O Participaciones Por Pagar","group_2_2_obl_fin","l10n_co_account.aat_1009_2202_N"
"coc_puc_236500",236500,"Withholding At Source",0,"off_balance","Retención En La Fuente",,"account.account_tag_operating"
"coc_puc_236505",236505,"Salaries and Labor Payments",0,"liability_payable","Salarios Y Pagos Laborales","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236510",236510,"Dividends And/Or Shares",0,"liability_payable","Dividendos Y/O Participaciones","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236515",236515,"Fee",0,"liability_payable","Honorarios","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236520",236520,"commissions",0,"liability_payable","Comisiones","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236525",236525,"Services",0,"liability_payable","Servicios","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236530",236530,"Leases",0,"liability_payable","Arrendamientos","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236535",236535,"Financial performances",0,"liability_payable","Rendimientos Financieros","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236540",236540,"Shopping",0,"liability_payable","Compras","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236545",236545,"Lotteries",0,"liability_payable"," Raffles","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236550",236550,"For Payments Abroad",0,"liability_payable","Por Pagos Al Exterior","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236555",236555,"For Income Obtained Abroad",0,"liability_payable","Por Ingresos Obtenidos En El Exterior","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236560",236560,"Disposal of Properties",0,"liability_payable"," Plant and Equipment","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236565",236565,"By Stamp Duty",0,"liability_payable","Por Impuesto De Timbre","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236570",236570,"Other Withholdings and Assets",0,"liability_payable","Otras Retenciones Y Patrimonio","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236575",236575,"Self-holds",0,"liability_payable","Autorretenciones","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236595",236595,"Other Withholding at Source",0,"liability_payable","Otras Retención En La Fuente","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236599",236599,"Deterioration Retention At Source",0,"liability_payable","Deterioro Retención En La Fuente","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236700",236700,"Sales Tax Withheld",0,"off_balance","Impuesto A Las Ventas Retenido",,"account.account_tag_operating"
"coc_puc_236705",236705,"Sales Tax Withheld",0,"liability_payable","Impuesto A Las Ventas Retenido","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236710",236710,"VAT Withheld from the Common Regime",1,"liability_payable","Iva Retenido Al Régimen Com√∫n","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236795",236795,"Other Sales Tax Withheld",1,"liability_payable","Otro Impuesto A Las Ventas Retenido","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236799",236799,"Impairment Other Sales Tax Withheld",1,"liability_payable","Deterioro Otro Impuesto A Las Ventas Retenido","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236800",236800,"Withheld Industry and Commerce Tax",0,"off_balance","Impuesto De Industria Y Comercio Retenido",,"account.account_tag_operating"
"coc_puc_236805",236805,"Withheld Industry and Commerce Tax",0,"liability_payable","Impuesto De Industria Y Comercio Retenido","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236895",236895,"Other Industry and Commerce Tax Withheld",0,"liability_payable","Otro Impuesto De Industria Y Comercio Retenido","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_236899",236899,"Impairment Other Industry and Commerce Tax Withheld",0,"liability_payable","Deterioro Otro Impuesto De Industria Y Comercio Retenido","group_2_4_imp_cor","l10n_co_account.aat_1009_2204_N"
"coc_puc_237000",237000,"Withholdings and Payroll Contributions",0,"off_balance","Retenciones Y Aportes De Nómina",,"account.account_tag_operating"
"coc_puc_237005",237005,"Contributions to Health Promotion Entities, Eps",0,"liability_payable","Aportes A Entidades Promotoras De Salud Eps","group_2_4_imp_cor","l10n_co_account.aat_1009_2205_N"
"coc_puc_237006",237006,"Contributions to Professional Risk Administrators, Erp",0,"liability_payable","Aportes A Administradoras De Riesgos Profesionales Arp","group_2_4_imp_cor","l10n_co_account.aat_1009_2205_N"
"coc_puc_237010",237010,"Contributions to the Icbf, Sena and Compensation Funds",0,"liability_payable","Aportes Al Icbf Sena Y Cajas De Compensación","group_2_4_imp_cor","l10n_co_account.aat_1009_2205_N"
